# Results with old code (_apply_gradients has been JIT compiled, which is unfair comparision to DimWit).
timestamp: 2026-07-21T10:35:36.960610+00:00 | iter: 57 | tokens_per_s: 44917.81 | samples_per_s: 43.87 | s_per_batch: 11.67 | learning_rate: 0.00003420 | step_cost: 8.59
timestamp: 2026-07-21T10:35:48.656748+00:00 | iter: 58 | tokens_per_s: 44826.65 | samples_per_s: 43.78 | s_per_batch: 11.70 | learning_rate: 0.00003480 | step_cost: 8.59
timestamp: 2026-07-21T10:36:00.354121+00:00 | iter: 59 | tokens_per_s: 44821.06 | samples_per_s: 43.77 | s_per_batch: 11.70 | learning_rate: 0.00003540 | step_cost: 8.53
timestamp: 2026-07-21T10:36:12.049179+00:00 | iter: 60 | tokens_per_s: 44829.78 | samples_per_s: 43.78 | s_per_batch: 11.70 | learning_rate: 0.00003600 | step_cost: 8.53
timestamp: 2026-07-21T10:36:23.721599+00:00 | iter: 61 | tokens_per_s: 44915.95 | samples_per_s: 43.86 | s_per_batch: 11.67 | learning_rate: 0.00003660 | step_cost: 8.48
timestamp: 2026-07-21T10:36:35.443749+00:00 | iter: 62 | tokens_per_s: 44728.16 | samples_per_s: 43.68 | s_per_batch: 11.72 | learning_rate: 0.00003720 | step_cost: 8.46
timestamp: 2026-07-21T10:36:47.172501+00:00 | iter: 63 | tokens_per_s: 44701.37 | samples_per_s: 43.65 | s_per_batch: 11.73 | learning_rate: 0.00003780 | step_cost: 8.43
timestamp: 2026-07-21T10:36:58.928659+00:00 | iter: 64 | tokens_per_s: 44598.00 | samples_per_s: 43.55 | s_per_batch: 11.76 | learning_rate: 0.00003840 | step_cost: 8.40
timestamp: 2026-07-21T10:37:10.616317+00:00 | iter: 65 | tokens_per_s: 44855.58 | samples_per_s: 43.80 | s_per_batch: 11.69 | learning_rate: 0.00003900 | step_cost: 8.40
timestamp: 2026-07-21T10:37:22.317621+00:00 | iter: 66 | tokens_per_s: 44806.43 | samples_per_s: 43.76 | s_per_batch: 11.70 | learning_rate: 0.00003960 | step_cost: 8.35
timestamp: 2026-07-21T10:37:34.029375+00:00 | iter: 67 | tokens_per_s: 44766.37 | samples_per_s: 43.72 | s_per_batch: 11.71 | learning_rate: 0.00004020 | step_cost: 8.33
timestamp: 2026-07-21T10:37:45.769467+00:00 | iter: 68 | tokens_per_s: 44658.99 | samples_per_s: 43.61 | s_per_batch: 11.74 | learning_rate: 0.00004080 | step_cost: 8.28
timestamp: 2026-07-21T10:37:57.455772+00:00 | iter: 69 | tokens_per_s: 44861.42 | samples_per_s: 43.81 | s_per_batch: 11.69 | learning_rate: 0.00004140 | step_cost: 8.25
timestamp: 2026-07-21T10:38:09.175634+00:00 | iter: 70 | tokens_per_s: 44736.26 | samples_per_s: 43.69 | s_per_batch: 11.72 | learning_rate: 0.00004200 | step_cost: 8.23
timestamp: 2026-07-21T10:38:20.842788+00:00 | iter: 71 | tokens_per_s: 44935.07 | samples_per_s: 43.88 | s_per_batch: 11.67 | learning_rate: 0.00004260 | step_cost: 8.19
timestamp: 2026-07-21T10:38:32.556654+00:00 | iter: 72 | tokens_per_s: 44759.69 | samples_per_s: 43.71 | s_per_batch: 11.71 | learning_rate: 0.00004320 | step_cost: 8.14
timestamp: 2026-07-21T10:38:44.298258+00:00 | iter: 73 | tokens_per_s: 44653.20 | samples_per_s: 43.61 | s_per_batch: 11.74 | learning_rate: 0.00004380 | step_cost: 8.14
timestamp: 2026-07-21T10:38:56.018164+00:00 | iter: 74 | tokens_per_s: 44734.01 | samples_per_s: 43.69 | s_per_batch: 11.72 | learning_rate: 0.00004440 | step_cost: 8.12
timestamp: 2026-07-21T10:39:07.751822+00:00 | iter: 75 | tokens_per_s: 44682.92 | samples_per_s: 43.64 | s_per_batch: 11.73 | learning_rate: 0.00004500 | step_cost: 8.10
timestamp: 2026-07-21T10:39:19.430474+00:00 | iter: 76 | tokens_per_s: 44890.75 | samples_per_s: 43.84 | s_per_batch: 11.68 | learning_rate: 0.00004560 | step_cost: 8.06
timestamp: 2026-07-21T10:39:31.131390+00:00 | iter: 77 | tokens_per_s: 44808.26 | samples_per_s: 43.76 | s_per_batch: 11.70 | learning_rate: 0.00004620 | step_cost: 8.02
timestamp: 2026-07-21T10:39:42.843277+00:00 | iter: 78 | tokens_per_s: 44765.87 | samples_per_s: 43.72 | s_per_batch: 11.71 | learning_rate: 0.00004680 | step_cost: 7.97
timestamp: 2026-07-21T10:39:54.593511+00:00 | iter: 79 | tokens_per_s: 44620.83 | samples_per_s: 43.58 | s_per_batch: 11.75 | learning_rate: 0.00004740 | step_cost: 7.96
timestamp: 2026-07-21T10:40:06.318965+00:00 | iter: 80 | tokens_per_s: 44712.75 | samples_per_s: 43.66 | s_per_batch: 11.73 | learning_rate: 0.00004800 | step_cost: 7.92
timestamp: 2026-07-21T10:40:18.033224+00:00 | iter: 81 | tokens_per_s: 44755.96 | samples_per_s: 43.71 | s_per_batch: 11.71 | learning_rate: 0.00004860 | step_cost: 7.91
timestamp: 2026-07-21T10:40:29.758825+00:00 | iter: 82 | tokens_per_s: 44713.52 | samples_per_s: 43.67 | s_per_batch: 11.73 | learning_rate: 0.00004920 | step_cost: 7.87
timestamp: 2026-07-21T10:40:41.442226+00:00 | iter: 83 | tokens_per_s: 44872.99 | samples_per_s: 43.82 | s_per_batch: 11.68 | learning_rate: 0.00004980 | step_cost: 7.85
timestamp: 2026-07-21T10:40:53.181939+00:00 | iter: 84 | tokens_per_s: 44661.49 | samples_per_s: 43.61 | s_per_batch: 11.74 | learning_rate: 0.00005040 | step_cost: 7.80
timestamp: 2026-07-21T10:41:04.852736+00:00 | iter: 85 | tokens_per_s: 44920.42 | samples_per_s: 43.87 | s_per_batch: 11.67 | learning_rate: 0.00005100 | step_cost: 7.77
timestamp: 2026-07-21T10:41:16.611603+00:00 | iter: 86 | tokens_per_s: 44589.93 | samples_per_s: 43.54 | s_per_batch: 11.76 | learning_rate: 0.00005160 | step_cost: 7.77
timestamp: 2026-07-21T10:41:28.345856+00:00 | iter: 87 | tokens_per_s: 44679.23 | samples_per_s: 43.63 | s_per_batch: 11.73 | learning_rate: 0.00005220 | step_cost: 7.72
timestamp: 2026-07-21T10:41:40.069164+00:00 | iter: 88 | tokens_per_s: 44721.43 | samples_per_s: 43.67 | s_per_batch: 11.72 | learning_rate: 0.00005280 | step_cost: 7.72
timestamp: 2026-07-21T10:41:51.785350+00:00 | iter: 89 | tokens_per_s: 44748.75 | samples_per_s: 43.70 | s_per_batch: 11.72 | learning_rate: 0.00005340 | step_cost: 7.68
timestamp: 2026-07-21T10:42:03.486168+00:00 | iter: 90 | tokens_per_s: 44807.22 | samples_per_s: 43.76 | s_per_batch: 11.70 | learning_rate: 0.00005400 | step_cost: 7.65
timestamp: 2026-07-21T10:42:15.221212+00:00 | iter: 91 | tokens_per_s: 44678.42 | samples_per_s: 43.63 | s_per_batch: 11.73 | learning_rate: 0.00005460 | step_cost: 7.62
timestamp: 2026-07-21T10:42:26.995317+00:00 | iter: 92 | tokens_per_s: 44530.39 | samples_per_s: 43.49 | s_per_batch: 11.77 | learning_rate: 0.00005520 | step_cost: 7.60
timestamp: 2026-07-21T10:42:38.731013+00:00 | iter: 93 | tokens_per_s: 44673.19 | samples_per_s: 43.63 | s_per_batch: 11.74 | learning_rate: 0.00005580 | step_cost: 7.57
timestamp: 2026-07-21T10:42:50.433697+00:00 | iter: 94 | tokens_per_s: 44799.39 | samples_per_s: 43.75 | s_per_batch: 11.70 | learning_rate: 0.00005640 | step_cost: 7.54
timestamp: 2026-07-21T10:43:02.207430+00:00 | iter: 95 | tokens_per_s: 44532.98 | samples_per_s: 43.49 | s_per_batch: 11.77 | learning_rate: 0.00005700 | step_cost: 7.52
timestamp: 2026-07-21T10:43:13.930305+00:00 | iter: 96 | tokens_per_s: 44721.60 | samples_per_s: 43.67 | s_per_batch: 11.72 | learning_rate: 0.00005760 | step_cost: 7.52
timestamp: 2026-07-21T10:43:25.674166+00:00 | iter: 97 | tokens_per_s: 44644.35 | samples_per_s: 43.60 | s_per_batch: 11.74 | learning_rate: 0.00005820 | step_cost: 7.47
timestamp: 2026-07-21T10:43:37.448910+00:00 | iter: 98 | tokens_per_s: 44527.68 | samples_per_s: 43.48 | s_per_batch: 11.77 | learning_rate: 0.00005880 | step_cost: 7.47
